timestamp,pair,symbol,price,volume,high_24h,low_24h,change_24h,change_pct_24h,bid,ask,spread,source,quality_score
2025-05-29 13:57:09.138139,CADUSD,CAD,1.38111,1869076.52635738,1.3876,1.37782,-0.005679999999999907,-0.4095789557178742,1.38033,1.38121,0.0008799999999999919,kraken,0.8
2025-05-29 13:57:09.138139,CAUDUSD,CAUD,1.552,1340111.13320145,1.5598,1.5472,-0.0043999999999999595,-0.28270367514777434,1.552,1.5527,0.0006999999999999229,kraken,0.8
2025-05-29 13:57:09.138139,CCADUSD,CCAD,1.3801,1196217.51788618,1.3872,1.3763,-0.005699999999999816,-0.4113147640352011,1.3805,1.3817,0.0011999999999998678,kraken,0.8
2025-05-29 13:57:09.138139,CCHFUSD,CCHF,0.8244,1087853.59278831,0.8344,0.824,-0.009199999999999986,-1.1036468330134341,0.8244,0.8249,0.0004999999999999449,kraken,0.8
2025-05-29 13:57:09.138139,CEURUSD,CEUR,0.8813,115390241.23578303,0.8909,0.8803,-0.008700000000000041,-0.977528089887645,0.8813,0.8814,9.999999999998899e-05,kraken,0.8
2025-05-29 13:57:09.138139,CGBPUSD,CGBP,0.7409,4959912.70226533,0.7449,0.7403,-0.0038000000000000256,-0.5102725929904693,0.7409,0.741,9.999999999998899e-05,kraken,0.8
2025-05-29 13:57:09.138139,CHFUSD,CHF,0.82436,907637.12180774,0.83547,0.82388,-0.00823000000000007,-0.9884817256993321,0.82435,0.82493,0.0005800000000000249,kraken,0.8
2025-05-29 13:57:09.138139,CUSD,C,0.9998,40978868.98947819,0.9998,0.9996,0.0,0.0,0.9997,0.9998,9.999999999998899e-05,kraken,0.8
2025-05-29 13:57:09.138139,DEURUSD,DEUR,0.8813,3391.46109,0.889,0.8813,-0.00770000000000004,-0.866141732283469,0.8811,0.8891,0.008000000000000007,kraken,0.8
2025-05-29 13:57:09.138139,DUSD,D,1.0,3481.74123,1.0009,0.999,0.00029999999999996696,0.030009002700806937,1.0,1.001,0.0009999999999998899,kraken,0.8
2025-05-29 13:57:09.138139,BTPYUSD,BTPY,107568.2,0.02277892,112238.0,106409.5,-779.5,-0.7194430523213691,107374.2,107957.2,583.0,kraken,0.8
2025-05-29 13:57:09.138139,BTUSD,BT,107893.0,864.79959092,108888.0,106805.1,81.30000000000291,0.07540925521070804,107881.5,107881.6,0.10000000000582077,kraken,0.8
